Date,Country,Name,Value
2022-03-01,Maldives,Electrical & Electronic Products,2032850
2022-04-01,Maldives,Electrical & Electronic Products,1023059
2022-05-01,Maldives,Electrical & Electronic Products,2246259
2022-06-01,Maldives,Electrical & Electronic Products,1768749
2022-07-01,Maldives,Electrical & Electronic Products,1018035
2022-08-01,Maldives,Electrical & Electronic Products,1177846
2022-09-01,Maldives,Electrical & Electronic Products,1796001
2022-10-01,Maldives,Electrical & Electronic Products,1788887
2022-11-01,Maldives,Electrical & Electronic Products,1336424
2022-12-01,Maldives,Electrical & Electronic Products,831490
2023-01-01,Maldives,Electrical & Electronic Products,548702
2023-02-01,Maldives,Electrical & Electronic Products,987814
2023-03-01,Maldives,Electrical & Electronic Products,1168685
2023-04-01,Maldives,Electrical & Electronic Products,774027
2023-05-01,Maldives,Electrical & Electronic Products,960609
2023-06-01,Maldives,Electrical & Electronic Products,1424190
2023-07-01,Maldives,Electrical & Electronic Products,1293384
2023-08-01,Maldives,Electrical & Electronic Products,1198386
2023-09-01,Maldives,Electrical & Electronic Products,1139049
2023-10-01,Maldives,Electrical & Electronic Products,829165
2023-11-01,Maldives,Electrical & Electronic Products,1699608
2023-12-01,Maldives,Electrical & Electronic Products,1076438
2024-01-01,Maldives,Electrical & Electronic Products,1540486
2024-02-01,Maldives,Electrical & Electronic Products,1992253
2024-03-01,Maldives,Electrical & Electronic Products,1322448
2024-04-01,Maldives,Electrical & Electronic Products,720682
2024-05-01,Maldives,Electrical & Electronic Products,1056071
2024-06-01,Maldives,Electrical & Electronic Products,1362729
2024-07-01,Maldives,Electrical & Electronic Products,1073096
2024-08-01,Maldives,Electrical & Electronic Products,2201130
2024-09-01,Maldives,Electrical & Electronic Products,832450
2024-10-01,Maldives,Electrical & Electronic Products,1044226
2024-11-01,Maldives,Electrical & Electronic Products,1611479
2024-12-01,Maldives,Electrical & Electronic Products,1247670
2020-01-01,Maldives,Essential Oils,1251
2020-02-01,Maldives,Essential Oils,3797
2020-03-01,Maldives,Essential Oils,214
2020-04-01,Maldives,Essential Oils,1054.5
2020-05-01,Maldives,Essential Oils,1895
2020-06-01,Maldives,Essential Oils,12
2020-07-01,Maldives,Essential Oils,1196
2020-08-01,Maldives,Essential Oils,1540.5
2020-09-01,Maldives,Essential Oils,1885
2020-10-01,Maldives,Essential Oils,16
2020-11-01,Maldives,Essential Oils,202
2020-12-01,Maldives,Essential Oils,783
2021-01-01,Maldives,Essential Oils,452
2021-02-01,Maldives,Essential Oils,5547
2021-03-01,Maldives,Essential Oils,743
2021-04-01,Maldives,Essential Oils,215
2021-05-01,Maldives,Essential Oils,293
2021-06-01,Maldives,Essential Oils,7416
2021-07-01,Maldives,Essential Oils,3107
2021-08-01,Maldives,Essential Oils,2153
2021-09-01,Maldives,Essential Oils,10
2021-10-01,Maldives,Essential Oils,574
2021-11-01,Maldives,Essential Oils,1043
2021-12-01,Maldives,Essential Oils,6043
2022-01-01,Maldives,Essential Oils,1335
2022-02-01,Maldives,Essential Oils,273
2022-03-01,Maldives,Essential Oils,815
2022-04-01,Maldives,Essential Oils,184
2022-05-01,Maldives,Essential Oils,3000
2022-06-01,Maldives,Essential Oils,1742
2022-07-01,Maldives,Essential Oils,17
2022-08-01,Maldives,Essential Oils,1112
2022-09-01,Maldives,Essential Oils,558
2022-10-01,Maldives,Essential Oils,229
2022-11-01,Maldives,Essential Oils,759
2022-12-01,Maldives,Essential Oils,3055
2023-01-01,Maldives,Essential Oils,193
2023-02-01,Maldives,Essential Oils,3108
2023-03-01,Maldives,Essential Oils,3043
2023-04-01,Maldives,Essential Oils,1051
2023-05-01,Maldives,Essential Oils,758
2023-06-01,Maldives,Essential Oils,469
2023-07-01,Maldives,Essential Oils,50
2023-08-01,Maldives,Essential Oils,2048
2023-09-01,Maldives,Essential Oils,415
2023-10-01,Maldives,Essential Oils,578
2023-11-01,Maldives,Essential Oils,523
2023-12-01,Maldives,Essential Oils,81
2024-01-01,Maldives,Essential Oils,1491
2024-02-01,Maldives,Essential Oils,1425
2024-03-01,Maldives,Essential Oils,3263
2024-04-01,Maldives,Essential Oils,15
2024-05-01,Maldives,Essential Oils,1693
2024-06-01,Maldives,Essential Oils,452
2024-07-01,Maldives,Essential Oils,88
2024-08-01,Maldives,Essential Oils,2885
2024-09-01,Maldives,Essential Oils,222
2024-10-01,Maldives,Essential Oils,2967
2024-11-01,Maldives,Essential Oils,4270
2024-12-01,Maldives,Essential Oils,3053
2020-01-01,Maldives,Foliage,21766
2020-02-01,Maldives,Foliage,14298
2020-03-01,Maldives,Foliage,1185
2020-04-01,Maldives,Foliage,217
2020-05-01,Maldives,Foliage,122
2020-06-01,Maldives,Foliage,27
2020-07-01,Maldives,Foliage,31758
2020-08-01,Maldives,Foliage,21344
2020-09-01,Maldives,Foliage,13080
2020-10-01,Maldives,Foliage,6213
2020-11-01,Maldives,Foliage,6501
2020-12-01,Maldives,Foliage,5498
2021-01-01,Maldives,Foliage,15818
2021-02-01,Maldives,Foliage,6582
2021-03-01,Maldives,Foliage,41826
2021-04-01,Maldives,Foliage,4422
2021-05-01,Maldives,Foliage,10290
2021-06-01,Maldives,Foliage,3635
2021-07-01,Maldives,Foliage,45266
2021-08-01,Maldives,Foliage,10668
2021-09-01,Maldives,Foliage,70675
2021-10-01,Maldives,Foliage,193510
2021-11-01,Maldives,Foliage,58499
2021-12-01,Maldives,Foliage,18659
2022-01-01,Maldives,Foliage,8608
2022-02-01,Maldives,Foliage,41923
2022-03-01,Maldives,Foliage,8093
2022-04-01,Maldives,Foliage,46478
2022-05-01,Maldives,Foliage,3134
2022-06-01,Maldives,Foliage,14969
2022-07-01,Maldives,Foliage,17949
2022-08-01,Maldives,Foliage,17668
2022-09-01,Maldives,Foliage,13958
2022-10-01,Maldives,Foliage,5978
2022-11-01,Maldives,Foliage,21571
2022-12-01,Maldives,Foliage,12305
2023-01-01,Maldives,Foliage,7823
2023-02-01,Maldives,Foliage,8024
2023-03-01,Maldives,Foliage,18586
2023-04-01,Maldives,Foliage,36564
2023-05-01,Maldives,Foliage,28591
2023-06-01,Maldives,Foliage,24602
2023-07-01,Maldives,Foliage,3778
2023-08-01,Maldives,Foliage,16928
2023-09-01,Maldives,Foliage,12262
2023-10-01,Maldives,Foliage,21705
2023-11-01,Maldives,Foliage,25870
2023-12-01,Maldives,Foliage,4068
2024-01-01,Maldives,Foliage,40505
2024-02-01,Maldives,Foliage,31859
2024-03-01,Maldives,Foliage,23359
2024-04-01,Maldives,Foliage,9269
2024-05-01,Maldives,Foliage,9101
2024-06-01,Maldives,Foliage,20246
2024-07-01,Maldives,Foliage,10192
2024-08-01,Maldives,Foliage,38356
2024-09-01,Maldives,Foliage,24472
2024-10-01,Maldives,Foliage,10609
2024-11-01,Maldives,Foliage,39849
2024-12-01,Maldives,Foliage,19162
2020-01-01,Maldives,Footwear,7745
2020-02-01,Maldives,Footwear,29077
2020-03-01,Maldives,Footwear,22470
2020-04-01,Maldives,Footwear,576
2020-05-01,Maldives,Footwear,10
2020-06-01,Maldives,Footwear,138
2020-07-01,Maldives,Footwear,16265
2020-08-01,Maldives,Footwear,16900
2020-09-01,Maldives,Footwear,888
2020-10-01,Maldives,Footwear,977
2020-11-01,Maldives,Footwear,18368
2020-12-01,Maldives,Footwear,8218
2021-01-01,Maldives,Footwear,57367
2021-02-01,Maldives,Footwear,18425
2021-03-01,Maldives,Footwear,14976
2021-04-01,Maldives,Footwear,40803
2021-05-01,Maldives,Footwear,38287
2021-06-01,Maldives,Footwear,1176
2021-07-01,Maldives,Footwear,51116
2021-08-01,Maldives,Footwear,21087
2021-09-01,Maldives,Footwear,11496
2021-10-01,Maldives,Footwear,65200
2021-11-01,Maldives,Footwear,48785
2021-12-01,Maldives,Footwear,16156
2022-01-01,Maldives,Footwear,9953
2022-02-01,Maldives,Footwear,7089
2022-03-01,Maldives,Footwear,6716
2022-04-01,Maldives,Footwear,13923
2022-05-01,Maldives,Footwear,2795
2022-06-01,Maldives,Footwear,34423
2022-07-01,Maldives,Footwear,25173
2022-08-01,Maldives,Footwear,8665
2022-09-01,Maldives,Footwear,14941
2022-10-01,Maldives,Footwear,39492
2022-11-01,Maldives,Footwear,7134
2022-12-01,Maldives,Footwear,25288
2023-01-01,Maldives,Footwear,23753
2023-02-01,Maldives,Footwear,33300
2023-03-01,Maldives,Footwear,17271
2023-04-01,Maldives,Footwear,27514
2023-05-01,Maldives,Footwear,8051
2023-06-01,Maldives,Footwear,8712
2023-07-01,Maldives,Footwear,5529
2023-08-01,Maldives,Footwear,42134
2023-09-01,Maldives,Footwear,3110
2023-10-01,Maldives,Footwear,10524
2023-11-01,Maldives,Footwear,46886
2023-12-01,Maldives,Footwear,15160
2024-01-01,Maldives,Footwear,8377
2024-02-01,Maldives,Footwear,9830
2024-03-01,Maldives,Footwear,45350
2024-04-01,Maldives,Footwear,25362
2024-05-01,Maldives,Footwear,12084
2024-06-01,Maldives,Footwear,28584
2024-07-01,Maldives,Footwear,2367
2024-08-01,Maldives,Footwear,26566
2024-09-01,Maldives,Footwear,2035
2024-10-01,Maldives,Footwear,15445
2024-11-01,Maldives,Footwear,1757
2024-12-01,Maldives,Footwear,9573
2020-01-01,Maldives,Fruits,507530
2020-02-01,Maldives,Fruits,319455
2020-03-01,Maldives,Fruits,217253
2020-04-01,Maldives,Fruits,55303
2020-05-01,Maldives,Fruits,157207
2020-06-01,Maldives,Fruits,330927
2020-07-01,Maldives,Fruits,180250
2020-08-01,Maldives,Fruits,81166
2020-09-01,Maldives,Fruits,144928
2020-10-01,Maldives,Fruits,113407
2020-11-01,Maldives,Fruits,72523
2020-12-01,Maldives,Fruits,158266
2021-01-01,Maldives,Fruits,227596
2021-02-01,Maldives,Fruits,220803
2021-03-01,Maldives,Fruits,391076
2021-04-01,Maldives,Fruits,424730
2021-05-01,Maldives,Fruits,291835
2021-06-01,Maldives,Fruits,143976
2021-07-01,Maldives,Fruits,607174
2021-08-01,Maldives,Fruits,357837
2021-09-01,Maldives,Fruits,292664
2021-10-01,Maldives,Fruits,474732
2021-11-01,Maldives,Fruits,693673
2021-12-01,Maldives,Fruits,552247
2022-01-01,Maldives,Fruits,502645
2022-02-01,Maldives,Fruits,382746
2022-03-01,Maldives,Fruits,513864
2022-04-01,Maldives,Fruits,443961
2022-05-01,Maldives,Fruits,322642
2022-06-01,Maldives,Fruits,680993
2022-07-01,Maldives,Fruits,395897
2022-08-01,Maldives,Fruits,762076
2022-09-01,Maldives,Fruits,478678
2022-10-01,Maldives,Fruits,600207
2022-11-01,Maldives,Fruits,644235
2022-12-01,Maldives,Fruits,669242
2023-01-01,Maldives,Fruits,636889
2023-02-01,Maldives,Fruits,598442
2023-03-01,Maldives,Fruits,800030
2023-04-01,Maldives,Fruits,673091
2023-05-01,Maldives,Fruits,559484
2023-06-01,Maldives,Fruits,477692
2023-07-01,Maldives,Fruits,495460
2023-08-01,Maldives,Fruits,450752
2023-09-01,Maldives,Fruits,620793
2023-10-01,Maldives,Fruits,619460
2023-11-01,Maldives,Fruits,629064
2023-12-01,Maldives,Fruits,663439
2024-01-01,Maldives,Fruits,662007
2024-02-01,Maldives,Fruits,576797
2024-03-01,Maldives,Fruits,495083
2024-04-01,Maldives,Fruits,699235
2024-05-01,Maldives,Fruits,371857
2024-06-01,Maldives,Fruits,481907
2024-07-01,Maldives,Fruits,511322
2024-08-01,Maldives,Fruits,650030
2024-09-01,Maldives,Fruits,485321
2024-10-01,Maldives,Fruits,591906
2024-11-01,Maldives,Fruits,432864
2024-12-01,Maldives,Fruits,623053
2020-01-01,Maldives,Furniture & Seats,2803
2020-02-01,Maldives,Furniture & Seats,49350
2020-03-01,Maldives,Furniture & Seats,424
2020-04-01,Maldives,Furniture & Seats,3571
2020-05-01,Maldives,Furniture & Seats,6718
2020-06-01,Maldives,Furniture & Seats,1472
2020-07-01,Maldives,Furniture & Seats,513
2020-08-01,Maldives,Furniture & Seats,239
2020-09-01,Maldives,Furniture & Seats,877
2020-10-01,Maldives,Furniture & Seats,1067
2020-11-01,Maldives,Furniture & Seats,1257
2020-12-01,Maldives,Furniture & Seats,1447
2021-01-01,Maldives,Furniture & Seats,491
2021-02-01,Maldives,Furniture & Seats,297
2021-03-01,Maldives,Furniture & Seats,2454
2021-04-01,Maldives,Furniture & Seats,784
2021-05-01,Maldives,Furniture & Seats,3338
2021-06-01,Maldives,Furniture & Seats,17362
2021-07-01,Maldives,Furniture & Seats,9727
2021-08-01,Maldives,Furniture & Seats,6175
2021-09-01,Maldives,Furniture & Seats,2556
2021-10-01,Maldives,Furniture & Seats,4459
2021-11-01,Maldives,Furniture & Seats,3042
2021-12-01,Maldives,Furniture & Seats,18118
2022-01-01,Maldives,Furniture & Seats,25408
2022-02-01,Maldives,Furniture & Seats,1043
2022-03-01,Maldives,Furniture & Seats,121
2022-04-01,Maldives,Furniture & Seats,5482
2022-05-01,Maldives,Furniture & Seats,3146
2022-06-01,Maldives,Furniture & Seats,899
2022-07-01,Maldives,Furniture & Seats,668
2022-08-01,Maldives,Furniture & Seats,20719
2022-09-01,Maldives,Furniture & Seats,1417
2022-10-01,Maldives,Furniture & Seats,14311
2022-11-01,Maldives,Furniture & Seats,20864
2022-12-01,Maldives,Furniture & Seats,2409
2023-01-01,Maldives,Furniture & Seats,1945
2023-02-01,Maldives,Furniture & Seats,1481
2023-03-01,Maldives,Furniture & Seats,3333
2023-04-01,Maldives,Furniture & Seats,6929
2023-05-01,Maldives,Furniture & Seats,3905
2023-06-01,Maldives,Furniture & Seats,985
2023-07-01,Maldives,Furniture & Seats,8284
2023-08-01,Maldives,Furniture & Seats,1311
2023-09-01,Maldives,Furniture & Seats,8006
2023-10-01,Maldives,Furniture & Seats,6773
2023-11-01,Maldives,Furniture & Seats,1156
2023-12-01,Maldives,Furniture & Seats,314
2024-01-01,Maldives,Furniture & Seats,423
2024-02-01,Maldives,Furniture & Seats,37013
2024-03-01,Maldives,Furniture & Seats,9021
2024-04-01,Maldives,Furniture & Seats,3249
2024-05-01,Maldives,Furniture & Seats,1712
2024-06-01,Maldives,Furniture & Seats,5439
2024-07-01,Maldives,Furniture & Seats,13814
2024-08-01,Maldives,Furniture & Seats,13
2024-09-01,Maldives,Furniture & Seats,348.5
2024-10-01,Maldives,Furniture & Seats,684
2024-11-01,Maldives,Furniture & Seats,2064
2024-12-01,Maldives,Furniture & Seats,7708
2020-01-01,Maldives,"Jewellery Boxes, Cloth Hangers and Handicraft",9497
2020-02-01,Maldives,"Jewellery Boxes, Cloth Hangers and Handicraft",3581
2020-03-01,Maldives,"Jewellery Boxes, Cloth Hangers and Handicraft",344
2020-04-01,Maldives,"Jewellery Boxes, Cloth Hangers and Handicraft",510.5
2020-05-01,Maldives,"Jewellery Boxes, Cloth Hangers and Handicraft",677
2020-06-01,Maldives,"Jewellery Boxes, Cloth Hangers and Handicraft",4768.5
2020-07-01,Maldives,"Jewellery Boxes, Cloth Hangers and Handicraft",8860
2020-08-01,Maldives,"Jewellery Boxes, Cloth Hangers and Handicraft",12951.5
2020-09-01,Maldives,"Jewellery Boxes, Cloth Hangers and Handicraft",17043
2020-10-01,Maldives,"Jewellery Boxes, Cloth Hangers and Handicraft",4755
2020-11-01,Maldives,"Jewellery Boxes, Cloth Hangers and Handicraft",128
2020-12-01,Maldives,"Jewellery Boxes, Cloth Hangers and Handicraft",1173
2021-01-01,Maldives,"Jewellery Boxes, Cloth Hangers and Handicraft",443
2021-02-01,Maldives,"Jewellery Boxes, Cloth Hangers and Handicraft",1900
2021-03-01,Maldives,"Jewellery Boxes, Cloth Hangers and Handicraft",1247
2021-04-01,Maldives,"Jewellery Boxes, Cloth Hangers and Handicraft",11687
2021-05-01,Maldives,"Jewellery Boxes, Cloth Hangers and Handicraft",12270
2021-06-01,Maldives,"Jewellery Boxes, Cloth Hangers and Handicraft",4426
2021-07-01,Maldives,"Jewellery Boxes, Cloth Hangers and Handicraft",14692
2021-08-01,Maldives,"Jewellery Boxes, Cloth Hangers and Handicraft",4416
2021-09-01,Maldives,"Jewellery Boxes, Cloth Hangers and Handicraft",4007
2021-10-01,Maldives,"Jewellery Boxes, Cloth Hangers and Handicraft",1248
2021-11-01,Maldives,"Jewellery Boxes, Cloth Hangers and Handicraft",1309
2021-12-01,Maldives,"Jewellery Boxes, Cloth Hangers and Handicraft",1758
2022-01-01,Maldives,"Jewellery Boxes, Cloth Hangers and Handicraft",2724
2022-02-01,Maldives,"Jewellery Boxes, Cloth Hangers and Handicraft",3747
2022-03-01,Maldives,"Jewellery Boxes, Cloth Hangers and Handicraft",8787
2022-04-01,Maldives,"Jewellery Boxes, Cloth Hangers and Handicraft",1085
2022-05-01,Maldives,"Jewellery Boxes, Cloth Hangers and Handicraft",1922
2022-06-01,Maldives,"Jewellery Boxes, Cloth Hangers and Handicraft",5163
2022-07-01,Maldives,"Jewellery Boxes, Cloth Hangers and Handicraft",1664
2022-08-01,Maldives,"Jewellery Boxes, Cloth Hangers and Handicraft",536
2022-09-01,Maldives,"Jewellery Boxes, Cloth Hangers and Handicraft",4187
2022-10-01,Maldives,"Jewellery Boxes, Cloth Hangers and Handicraft",15456
2022-11-01,Maldives,"Jewellery Boxes, Cloth Hangers and Handicraft",2440
2022-12-01,Maldives,"Jewellery Boxes, Cloth Hangers and Handicraft",2358
2023-01-01,Maldives,"Jewellery Boxes, Cloth Hangers and Handicraft",750
2023-02-01,Maldives,"Jewellery Boxes, Cloth Hangers and Handicraft",3903
2023-03-01,Maldives,"Jewellery Boxes, Cloth Hangers and Handicraft",3477
2023-04-01,Maldives,"Jewellery Boxes, Cloth Hangers and Handicraft",2883
2023-05-01,Maldives,"Jewellery Boxes, Cloth Hangers and Handicraft",1451
2023-06-01,Maldives,"Jewellery Boxes, Cloth Hangers and Handicraft",7443
2023-07-01,Maldives,"Jewellery Boxes, Cloth Hangers and Handicraft",1599
2023-08-01,Maldives,"Jewellery Boxes, Cloth Hangers and Handicraft",1614
2023-09-01,Maldives,"Jewellery Boxes, Cloth Hangers and Handicraft",33390
2023-10-01,Maldives,"Jewellery Boxes, Cloth Hangers and Handicraft",3787
2023-11-01,Maldives,"Jewellery Boxes, Cloth Hangers and Handicraft",13513
2023-12-01,Maldives,"Jewellery Boxes, Cloth Hangers and Handicraft",29432
2024-01-01,Maldives,"Jewellery Boxes, Cloth Hangers and Handicraft",7301
2024-02-01,Maldives,"Jewellery Boxes, Cloth Hangers and Handicraft",13468
2024-03-01,Maldives,"Jewellery Boxes, Cloth Hangers and Handicraft",5501
2024-04-01,Maldives,"Jewellery Boxes, Cloth Hangers and Handicraft",4159
2024-05-01,Maldives,"Jewellery Boxes, Cloth Hangers and Handicraft",12961
2024-06-01,Maldives,"Jewellery Boxes, Cloth Hangers and Handicraft",3255
2024-07-01,Maldives,"Jewellery Boxes, Cloth Hangers and Handicraft",10037
2024-08-01,Maldives,"Jewellery Boxes, Cloth Hangers and Handicraft",6474
2024-09-01,Maldives,"Jewellery Boxes, Cloth Hangers and Handicraft",17013
2024-10-01,Maldives,"Jewellery Boxes, Cloth Hangers and Handicraft",28915
2024-11-01,Maldives,"Jewellery Boxes, Cloth Hangers and Handicraft",6682
2024-12-01,Maldives,"Jewellery Boxes, Cloth Hangers and Handicraft",7535
2020-01-01,Maldives,Live Animals,3903
2020-02-01,Maldives,Live Animals,5133
2020-03-01,Maldives,Live Animals,4297
2020-04-01,Maldives,Live Animals,4456.666667
2020-05-01,Maldives,Live Animals,4616.333333
2020-06-01,Maldives,Live Animals,4776
2020-07-01,Maldives,Live Animals,1336
2020-08-01,Maldives,Live Animals,3363
2020-09-01,Maldives,Live Animals,9309
2020-10-01,Maldives,Live Animals,5220
2020-11-01,Maldives,Live Animals,934
2020-12-01,Maldives,Live Animals,5565
2021-01-01,Maldives,Live Animals,6002
2021-02-01,Maldives,Live Animals,1620
2021-03-01,Maldives,Live Animals,2698
2021-04-01,Maldives,Live Animals,6
2021-05-01,Maldives,Live Animals,1429
2021-06-01,Maldives,Live Animals,3551.5
2021-07-01,Maldives,Live Animals,5674
2021-08-01,Maldives,Live Animals,7211
2021-09-01,Maldives,Live Animals,10507
2021-10-01,Maldives,Live Animals,3805
2021-11-01,Maldives,Live Animals,10526
2021-12-01,Maldives,Live Animals,16092
2022-01-01,Maldives,Live Animals,2674
2022-02-01,Maldives,Live Animals,609
2022-03-01,Maldives,Live Animals,4525
2022-04-01,Maldives,Live Animals,3744
2022-05-01,Maldives,Live Animals,7658
2022-06-01,Maldives,Live Animals,16548
2022-07-01,Maldives,Live Animals,18810
2022-08-01,Maldives,Live Animals,4453
2022-09-01,Maldives,Live Animals,484
2022-10-01,Maldives,Live Animals,11370
2022-11-01,Maldives,Live Animals,5363
2022-12-01,Maldives,Live Animals,36415
2023-01-01,Maldives,Live Animals,38278
2023-02-01,Maldives,Live Animals,27815
2023-03-01,Maldives,Live Animals,58940
2023-04-01,Maldives,Live Animals,35150
2023-05-01,Maldives,Live Animals,18535
2023-06-01,Maldives,Live Animals,15499
2023-07-01,Maldives,Live Animals,5348
